movieId,adult,popularity,originalTitle,overview,tagline,openDt,posterPath,directorId,genreId,countryId,runtime
356294,0,0.139972,25-Apr,A dramatization of the events at Gallipoli using the letters of the soldiers who were there.,,2015-09-15,/xMYWXazSfwVBh5MJjrRWuL5Sk6B.jpg,0,99,NZ,85
356305,0,14.5314,Why Him?,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,Of all the guys his daughter could have chosen...,2016-12-22,/eezFoKz7bXgdbjeieeCYJFXPKSu.jpg,17871,35,US,111
356334,0,3.19563,Gridlocked,Former SWAT leader David Hendrix and hard-partying movie star Brody Walker must cut their ride-along short when a police training facility is attacked by a team of mercenaries.,,2016-06-14,/zIp9LUG6ye1HGJRL8RDnaapNoLK.jpg,0,28,CA,114
356483,0,1.80484,Unnatural,Global climate change prompts a scientific corporation to genetically modify Alaskan polar bears with horrific and deadly results.,Some things were never meant to be.,2015-10-16,/s2LestYqHcOo0OjXJMMWLsRBizg.jpg,0,53,US,89
356752,0,2.14672,AWOL,A young woman in the Army must make tough decisions when her love for an older woman causes her to question just where she is going. Adapted from Deb Shoval's 2011 short film of the same name.,,2017-05-19,/cK1DvOZWUVujRgRXPFYCP6XDUxS.jpg,0,18,US,82
356842,0,4.94376,The Ones Below,A couple expecting their first child discover an unnerving difference between themselves and the couple living in the flat below them who are also having a baby.,How well do you know your neighbors?,2015-10-14,/kPpnF8BqPbrHisQmluYVbUvSOXM.jpg,0,53,GB,87
356905,0,3.63806,Oddball,"""""""The story of Allan """"""""Swampy"""""""" Marsh and his Maremma dog Oddball. Swampy convinced local authorities to allow Oddball to protect a colony of Little Penguins on Middle Island from wild cats and dogs. Oddball succeeds in his campaign and becomes a front runner for Maremma dogs being used to protect other endangered Australian wildlife.""""""",Every underdog has his day.,2015-09-17,/6YO97iJp72HHlNcgFDMmmj7pjIy.jpg,0,10751,AU,95
357130,0,0.001181,Tom and Jerry,A priest tries to save a marriage that appears to be headed for the rocks in time for Christmas.,,1955-11-30,,0,10749,US,30
357441,0,0.087996,Karachi se Lahore,A road trip from Karachi to Lahore where 5 friends discover themselves and the country amidst getting to their destination.,,2015-07-31,/szOB6uJe3W8G671KNnMWFXQOZwV.jpg,0,10751,PK,0
357529,0,0.013452,Cowboy Cavalier,"""""""Jimmy Wakely and """"""""Cannonball"""""""" Taylor protect shipments along a stage and freight line from villainous bandits.""""""",He packs a SOCK in each SONG...and FURY in each FIST!,1948-07-11,/60P0jUMvaO981Dz1Gs8OgygKe1s.jpg,0,37,US,57
358901,0,0.439703,Film Kteer Kbeer,A dark comedy about brothers running a drug-dealing business out of their takeout pizzeria.,,2015-10-11,/irtiVm896hafJgvR8rH5u6MK1NS.jpg,0,80,QA,107
358924,0,0.774858,Miss Sharon Jones!,Portrait of the singer and her year-long battle with cancer.,,2015-09-11,/p6nYlz37tnQgcyYZbcyr8wsP5Mq.jpg,22020,99,US,93
358926,0,0.694834,Couple in a Hole,A middle-aged couple who have renounced civilization to live in a cave in the woods are befriended by a local farmer with mysterious ulterior motives.,,2016-04-06,/7rNq433MGttcr860ef3jH6Ifa1r.jpg,0,53,GB,105
359245,0,1.08598,Even Lambs Have Teeth,Two wronged women dish out vigilante justice ala Kill Bill??s ??Bride??,,2015-10-03,/bvBjDCLe1TQUzk6l9MsSOkretTd.jpg,0,53,CA,78
359255,0,1.14516,The Inhabitants,A young couple gets more than they bargained for when they buy an historic bed and breakfast in New England only to discover that the old house is hiding a dark secret within its walls.,,2015-10-13,/bxr9KEodIgMeeyNCEH18E5cxNiF.jpg,0,53,US,90
359305,0,1.9546,An Inspector Calls,A mysterious Inspector investigates the wealthy Birling family and their dinner guests following the suicide of a young woman.,,2015-09-13,/oeFbFk5SuTo7vGECFIRffReFxnk.jpg,0,18,GB,86
359412,0,6.38982,Marauders,An untraceable group of elite bank robbers is chased by a suicidal FBI agent who uncovers a deeper purpose behind the robbery-homicides.,The rich will pay,2016-07-01,/3iOYH67ZPflBMDMMkEv2tKRX4xe.jpg,30058,28,CA,107
359749,0,2.48854,78/52,78 shots. 52 cuts. The shower scene from PSYCHO.,,2017-11-03,/mgxvMjVTCPVu2izLJjUqgs6bDWN.jpg,0,99,US,91
360030,0,4.16791,Lo and Behold: Reveries of the Connected World,Werner Herzog's exploration of the Internet and the connected world.,The human side of the digital revolution.,2016-03-04,/ecz0Dz5IP9Ouk7Ta4WCOM7TxXua.jpg,6818,99,US,98
360203,0,3.98518,Lost in the Sun,A small time crook and a newly-orphaned teenage boy team up to perform a string of robberies.,How far can one man go?,2015-11-05,/xtAsAVNxCI4cGjcEPbEShqu4Clt.jpg,0,28,US,95
360389,0,3.90863,Nina,The story of the late jazz musician and classical pianist Nina Simone including her rise to fame and relationship with her manager Clifton Henderson.,Singer. Activist. Survivor. Legend.,2016-04-22,/bdrbqEhRgoXqfmWeHE4tMlVNShu.jpg,0,18,US,90
360408,0,0.702587,Jeff Dunham: Unhinged in Hollywood,Previously unseen stand-up comedy by Jeff Dunham. Sketches include popular characters. Brad Paisley performs too! Special appearances by comic Chris Parnell and former UFC champion Chuck Liddell.,This time everything is going to pieces!,2015-09-17,/j6VFAS4bRKaETlwrlvktyJNochR.jpg,0,35,US,42
360784,0,8.64439,Hidden,A family takes refuge in a fallout shelter to avoid a dangerous outbreak.,Fear will find you.,2015-09-15,/iyqwK3UU1KHR9Ey5tw5amRhSRXJ.jpg,0,53,US,83
360808,0,0.031773,Doctor's Orders,Leslie Fuller stars as a quack whose son qualifies as a doctor in total ignorance of his father's occupation!,,1934-11-01,/v215duhYMi0KDfTlXgr8zmwbdcs.jpg,0,35,GB,68
362057,0,4.82789,Martyrs,A woman and her childhood friend seek out revenge on those who victimized and abused them.,,2016-01-22,/vc2mFaWrPdeYcDUiOTZRFuAffwb.jpg,0,18,US,86
362180,0,1.94074,Don't Grow Up,The story about a group of youths who can't face the thought of growing up because anyone who does becomes a rampaging zombie.,or you will die!,2015-03-11,/fXnWaKadzgiSkBtKxX9k3n7qiw1.jpg,0,18,ES,81
362247,0,0.148733,After Eden,A tale of love and temptation in the age of Internet pornography.,,2015-09-25,/o4ErmgeLve1wGBk50wb5ZzMfN5N.jpg,0,18,CA,80
362363,0,0.003741,Directed by Sidney Lumet: How the Devil Was Made,"""""""The making of """"""""Before the Devil Knows You're Dead""""""""""""""",,2008-03-04,,0,99,US,24
362409,0,1.91483,Trash Fire,A man forced to confront his past when he and his girlfriend end up entangled in a web of lies.,,2016-11-03,/hXAy6tbOivPzLqx48nqM6xOCuEt.jpg,1046489,35,US,91
362699,0,1.30882,Remainder,A London man who loses his memory when he's struck by a falling object develops a way to reconstruct his past.,,2015-10-08,/7iXfYTWBKpcbkPl8gt0UqGfB1l.jpg,0,18,DE,97
362844,0,0.002603,Survivor,,,1999-05-13,/pe2FQ7L96zkBaLO9zPqh1IOEBaA.jpg,0,28,US,0
363126,0,12.2118,Berlin Syndrome,A passionate holiday romance leads to an obsessive relationship when an Australian photojournalist wakes one morning in a Berlin apartment and is unable to leave.,,2017-05-25,/qvJeDDYKlfvtYayfOj5sAUXxUju.jpg,93286,9648,AU,116
363439,0,0.112133,Secrets of a Psychopath,Two siblings lure unsuspecting victims to their house through a dating site for games and slaughter.,A new dimension of terror.,2015-11-03,/wpejcuaa1sgES7y4CPTgyH9om1W.jpg,101225,53,US,91
363479,0,1.18542,Merry Matrimony,Brie Traverston is up for partner at her firm if she can successfully coordinate a Christmas wedding reshoot and ignore all the feelings that come with working with the one-that-got-away Eddie Chapman and his possibly new girlfriend Isabella.,,2015-11-22,/poIzt4jTAYFSVOmmilv0cH6b1rz.jpg,0,10749,CA,84
363683,0,0.563543,I Believe in Miracles,Documentary following the history making Nottingham Forest football team led by Brian Clough and Peter Taylor that won back to back European cups.,,2015-10-13,/6IXJfhRap5tRPW1XStoC2F7Obdx.jpg,119909,99,GB,104
363689,0,1.96578,The Unspoken,In 1997 the close-knit Anderson family vanished from their home without a trace. No bodies were ever found and no explanation satisfied curiosity. For 17 years the house has remained undisturbed...until now. This eerily expert frightener is further enlivened by terrific performances from ??Suits????Arrow??star Neal McDonough and SILENT HILL/THE TALL MAN/TIDELAND??s Jodelle Ferland.,,2015-10-24,/hhWc7BDr5FdrZAgoDnCIz5MFts.jpg,0,53,CA,90
363757,0,3.04684,Io che amo solo te,Lukewarm wedding acquires a new meaning when the father of the groom rekindles his long-time love for the mother of the bride.,,2015-10-22,/rbEM4QSZm055oMhBQAEcyfBfLUe.jpg,0,10749,IT,102
363889,0,2.01355,The Funhouse Massacre,Six of the worlds scariest psychopaths escape from a local Asylum and proceed to unleash terror on the unsuspecting crowd of a Halloween Funhouse whose themed mazes are inspired by their various reigns of terror.,MURDER IS ALL PART OF THE SHOW,2015-11-13,/99ziAud7N3jzaDamVgY8qQn9SYW.jpg,0,35,US,90
363890,0,1.11281,Night of the Living Dead: Darkest Dawn,A group of survivors trapped in a New York apartment fight to stay alive against legions of zombies.,,2015-10-05,/qI5CfdUs4vqyPefWXT4cGRPN1TD.jpg,0,28,US,80
364426,0,0.491408,Fear Itself,A girl haunted by traumatic events takes us on a mesmerising journey through 100 years of horror cinema to explore how filmmakers scare us ??and why we let them.,You never see fear coming ??til it swallows you whole.,2015-10-18,/evB4GXDp7TI1eBc2BxnVLsxkhi2.jpg,0,9648,GB,88
365065,0,1.00058,Zero,,,2015-09-03,/r3ExY2tBnRRMaFd2VkHZw6ncE0U.jpg,0,18,ES,0
365375,0,0.057005,Sunny in the Dark,A reclusive family therapist craving the solitude of an exclusive downtown loft doesn't realize that he's not the only person living in the same space.,Our greatest desire is to be known.,2015-05-01,/iUbpApaPQOzQ3qIwR30FrUJFnPT.jpg,0,18,US,91
365447,0,0.338131,Body Team 12,Body Team 12 is tasked with collecting the dead at the height of the Ebola outbreak. These body collectors have arguably the most dangerous and gruesome job in the world. Yet despite the strain they emerge as heroes while the film explores their philosophy and strength.,,2015-04-19,/6tJDOaUronyhC71QRJrLrSQtAfq.jpg,0,99,LR,13
365491,0,1.1718,Forever,An investigative reporter finds the will to live again after discovering an enigmatic commune.,,2015-10-27,/q5AEk1ICrv81FbkUG9TNoTBh61g.jpg,0,18,US,94
365566,0,0.121883,Small People with Hats,There are small people wearing hats who cannot avoid ridiculous situations happening in society,,2014-10-03,/fTtZQPTWv0cfv5uYtry5F7ZG0IC.jpg,0,16,GB,7
365942,0,11.8244,The Space Between Us,A young man raised by scientists on Mars returns to Earth to find his father.,What's your favorite thing about Earth?,2017-01-26,/AjZ22T1tFWlmwi4jIsV0fsvnI6c.jpg,36804,10749,US,121
366631,0,0.747467,On the Twelfth Day of Christmas,Maggie Chalke is torn between her journalistic integrity and helping her long time crush Mitch O'Grady when her boss orders her to write a story for the paper about the Secret Santa gifts she's been sending Mitch to help him relearn his love for Christmas.,,2015-12-12,/xeK4Y9ZjT8gY50Ugf1lTgIGoixw.jpg,0,10749,CA,90
366696,0,4.05745,The Red Pill,A feminist filmmaker follows the Men's Rights Movement and begins to question her own beliefs. A look at gender politics.,A feminist's journey into the Men's Rights Movement,2016-10-07,/A7EhzE7ISvQgUutLYvlnUYewJt9.jpg,1095805,99,US,117
367006,0,0.016713,Seasick,,,1996-04-07,,0,53,SE,0
367147,0,2.79608,Buster's Mal Heart,An eccentric mountain man on the run from the local sheriff recalls the mysterious events that brought him to his present fugitive state.,The Inversion is Coming,2017-04-28,/wSbepvWvTd9hhESpDVGRlMSbPBS.jpg,0,9648,US,96
367732,0,1.78012,Uncle Nick,A drunk uncle attempts to score with his flirtatious step-niece on Christmas Eve.,Nothing ruins Christmas like family.,2015-12-04,/gijX0uML7bHZEYMNPhJgT1sSQFH.jpg,0,35,US,93
367816,0,1.29113,Ghostheads,Ghostheads is a documentary that explores the extreme side of the Ghostbusters fandom. Join us as we travel the world meeting extreme Ghostbusters fans. Every Ghosthead is unique. Every Franchise is its own. Every pop culture fandom should learn how to give back to the community.,,2016-04-23,/mRqTz0vthnHXrCn9uAE7kKW8sk5.jpg,0,99,CA,100
368051,0,0.405664,Don't Hug Me I'm Scared 5,The puppets learn about eating healthy.,The food is talking.,2015-10-14,/5q6N61pOhxUFhGRJrgkJ8vsiBk3.jpg,0,27,GB,6
369033,0,2.34806,Rebirth,A man's life is turned inside out after a visit from his college friend leads him into the unexpected.,,2016-04-17,/atLTK1x4faPCeK6aDyxUNLpzkhl.jpg,0,53,US,101
369366,0,0.182998,Last Day of Freedom,When Bill Babbitt realizes his brother Manny has committed a crime he agonizes over his decision to call the police.,,2015-04-11,/pyoCj6HLZnQSQP3egUKZpgYL6d.jpg,0,16,US,32
369373,0,0.879433,Stutterer,A lonely typographer with a cruel speech impediment but an eloquent inner voice must face his greatest fear.,,2015-07-08,/8QePBQM3gZEabzlUoAbgGxsPEeT.jpg,0,18,IE,13
369524,0,7.92452,The Comedian,A look at the life of an aging insult comic.,nobody's a bargain,2016-12-09,/jR7PZd7K0dFT6oL9qhbSsiJXDsR.jpg,18596,35,US,120
369557,0,10.6729,Sing Street,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,Boy meets girl. Girl unimpressed. Boy starts band.,2016-03-11,/s0C78plmx3dFcO3WMnoXCz56FiN.jpg,45117,10749,IE,106
369697,0,6.16453,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,A financial schemer finds himself in the middle of an international scandal after he becomes a political adviser to the new prime minister of Israel.,,2017-04-14,/b5dVqHefhqvvN2MrLaNGnGlW7Sg.jpg,0,35,US,117
369883,0,10.2221,Middle School: The Worst Years of My Life,A quiet teenage artist Rafe Katchadorian has a wild imagination and is sick of middle school and the rules that have been put before him. Rafe and his best friend Leo have come up with a plan: break every rule in the school hand book and as you expect trouble follows.,Rules aren't for everyone,2016-10-07,/4ivn2Ze0kWpFNXgow2itfkdQftT.jpg,52112,10751,US,92
369894,0,6.83544,Wakefield,A man's nervous breakdown causes him to leave his wife and live in his attic for several months.,,2016-09-02,/1SOw7s1g429ZnbJyKxGIXalSywR.jpg,19852,18,US,106
370382,0,0.049468,Το μεγάλο καν?νι,A masseur whose son  is a student in Germany learns that he has become a member of the Neo-Nazi party.,,1981-12-14,/fmsUHABC3PIRy3UkmcDWOulHkdN.jpg,0,35,GR,84
370687,0,5.82463,Mythica: The Necromancer,Mallister takes Thane prisoner and forces Marek and her team on a quest.  Marek tracks down the Necromancer for a final showdown for the Darkspore.,,2015-12-19,/pxtb9zC59Cd6jG1qXXcQawcNnSV.jpg,0,14,US,93
370835,0,0.901095,Cold Deck,When a poker player hits rock bottom he enlists his best friend to pull off a high-stakes heist.,Luck Always Runs Out.,2015-12-04,/qQFHBqeh3sQima2GN128de39HMN.jpg,0,18,CA,80
371084,0,0.266603,Mike Epps: Don't Take It Personal,Mike Epps wastes no time bringing his unapologetic and raunchy swagger to a howling live audience at the historic Orpheum Theater in Los Angeles.,,2015-12-18,/vuwevWIReaHQ2mFWJFpNWshr6oG.jpg,0,35,US,60
371442,0,1.30807,Bad Roomies,Two guys find a beautiful young woman to take the place of their missing roommate. Everything seems fine until a horrible mistake on drunken night leads all three on a downward spiral.,,2015-12-01,/abOmCSiR4ZEiOWiO5ESyzccQ2bC.jpg,0,35,US,93
371741,0,1.92184,Ali and Nino,Muslim prince Ali and Georgian aristocrat Nino have grown up in the Russian province of Azerbaijan. Their tragic love story sees the outbreak of the First World War and the world??s struggle for Baku??s oil. Ultimately they must choose to fight for their country??s independence or for each other.,,2016-01-27,/qqcqscCLoAtGnN7wuqnqNOYdbZG.jpg,55251,18,AZ,100
372691,0,0.341004,White Bondage,A reporter risks lynching to prove that share croppers are being cheated.,Chained to a woman he feared!,1937-08-05,/q058VUVlAJcFbyakO2DF3TKgt7q.jpg,0,18,US,60
373451,0,2.32183,Michael Jackson's Journey from Motown to Off the Wall,Director Spike Lee chronicles Michael Jackson's early rise to fame.,,2016-02-06,/1sYtTu4NEvfHSDs5HhZUaAh6iBG.jpg,5281,10402,US,110
373472,0,1.27944,Holy Hell,An inside look at a West Hollywood cult formed by a charismatic teacher in the 1980s that eventually imploded.,,2016-01-25,/w48hKxHnYSV4WxR5Hu7ZtVrCHCZ.jpg,0,99,US,100
373541,0,0.610094,Dark Awakening,A thriller centered on a couple who makes an old estate their new home and soon begin to see the spirits of dead children.,When the dead come out to play.,2014-09-10,/A3HyXfnfC7VfSc5DG2KcDDb6L2k.jpg,0,27,US,95
